time_s,scenario,encryption,offered_MB_s,throughput_MB_s,throughput_Mbps,capacity_Gbps,packet_bytes,pkt_overhead_frac,lambda_pkts_s,mu_pkts_s,service_time_s,enc_delay_per_pkt_s,utilization_rho,avg_system_time_s,avg_queue_time_s,loss_ratio
2.3000000000000003,ethernet,0,10.18970960683369,10.18970960683369,81.51767685466952,1.0,1500,0.02,6659.940919499143,81699.34640522876,1.224e-05,0.0,0.08151767685466951,1.3326331592408097e-05,1.0863315924080974e-06,0.0
2.4000000000000004,ethernet,0,10.112703721089444,10.112703721089444,80.90162976871555,1.0,1500,0.02,6609.6102752218585,81699.34640522876,1.224e-05,0.0,0.08090162976871555,1.3317399308324192e-05,1.0773993083241922e-06,0.0
2.5,ethernet,0,10.06873152505795,10.06873152505795,80.5498522004636,1.0,1500,0.02,6580.870277815654,81699.34640522876,1.224e-05,0.0,0.08054985220046361,1.3312304130129557e-05,1.0723041301295573e-06,0.0
2.6,ethernet,0,10.027783484579082,10.027783484579082,80.22226787663266,1.0,1500,0.02,6554.106852666067,81699.34640522876,1.224e-05,0.0,0.08022226787663267,1.330756287363378e-05,1.0675628736337806e-06,0.0
2.7,ethernet,0,9.734704182907102,9.734704182907102,77.87763346325681,1.0,1500,0.02,6362.551753534054,81699.34640522876,1.224e-05,0.0,0.07787763346325682,1.3273726399209167e-05,1.0337263992091668e-06,0.0
2.8000000000000003,ethernet,0,10.179977759518353,10.179977759518353,81.43982207614683,1.0,1500,0.02,6653.580234979316,81699.34640522876,1.224e-05,0.0,0.08143982207614682,1.3325202087102314e-05,1.0852020871023138e-06,0.0
2.9000000000000004,ethernet,0,9.545830777664507,9.545830777664507,76.36664622131606,1.0,1500,0.02,6239.105083440854,81699.34640522876,1.224e-05,0.0,0.07636664622131606,1.32520116883229e-05,1.0120116883228998e-06,0.0
3.0,ethernet,0,9.805630954999183,9.805630954999183,78.44504763999346,1.0,1500,0.02,6408.909120914498,81699.34640522876,1.224e-05,0.0,0.07844504763999345,1.3281899216812443e-05,1.0418992168124433e-06,0.0
3.1,ethernet,0,10.220129101716545,10.220129101716545,81.76103281373236,1.0,1500,0.02,6679.822942298395,81699.34640522876,1.224e-05,0.0,0.08176103281373236,1.3329863398747571e-05,1.0898633987475717e-06,0.0
3.2,ethernet,0,10.087108294941277,10.087108294941277,80.69686635953022,1.0,1500,0.02,6592.8812385237115,81699.34640522876,1.224e-05,0.0,0.08069686635953023,1.3314433022249373e-05,1.0744330222493732e-06,0.0
3.3000000000000003,ethernet,0,9.800337059949884,9.800337059949884,78.40269647959907,1.0,1500,0.02,6405.449058790774,81699.34640522876,1.224e-05,0.0,0.07840269647959908,1.3281288859293032e-05,1.0412888592930328e-06,0.0
3.4000000000000004,ethernet,0,10.157281321195088,10.157281321195088,81.2582505695607,1.0,1500,0.02,6638.745961565417,81699.34640522876,1.224e-05,0.0,0.08125825056956071,1.3322568619079314e-05,1.0825686190793147e-06,0.0
3.5,ethernet,0,9.899299510579594,9.899299510579594,79.19439608463675,1.0,1500,0.02,6470.13039907163,81699.34640522876,1.224e-05,0.0,0.07919439608463674,1.329270798087481e-05,1.0527079808748104e-06,0.0
3.6,ethernet,0,10.055533453853771,10.055533453853771,80.44426763083017,1.0,1500,0.02,6572.244087486125,81699.34640522876,1.224e-05,0.0,0.08044426763083017,1.3310775594280198e-05,1.0707755942801978e-06,0.0
3.7,ethernet,0,10.261530920870994,10.261530920870994,82.09224736696795,1.0,1500,0.02,6706.882954817643,81699.34640522876,1.224e-05,0.0,0.08209224736696795,1.3334673299020929e-05,1.094673299020929e-06,0.0
3.8000000000000003,ethernet,0,9.760474589374795,9.760474589374795,78.08379671499836,1.0,1500,0.02,6379.395156454114,81699.34640522876,1.224e-05,0.0,0.07808379671499835,1.3276694732542976e-05,1.0366947325429766e-06,0.0
3.9000000000000004,ethernet,0,9.869689406421259,9.869689406421259,78.95751525137007,1.0,1500,0.02,6450.777389817817,81699.34640522876,1.224e-05,0.0,0.07895751525137007,1.3289289259377138e-05,1.0492892593771384e-06,0.0
4.0,ethernet,0,10.380628190171482,10.380628190171482,83.04502552137185,1.0,1500,0.02,6784.7243073016225,81699.34640522876,1.224e-05,0.0,0.08304502552137186,1.3348528925271982e-05,1.1085289252719825e-06,0.0
4.1000000000000005,ethernet,0,10.107462363269152,10.107462363269152,80.85969890615321,1.0,1500,0.02,6606.184551156309,81699.34640522876,1.224e-05,0.0,0.08085969890615322,1.3316791773174859e-05,1.076791773174859e-06,0.0
4.2,ethernet,0,9.943422332692958,9.943422332692958,79.54737866154366,1.0,1500,0.02,6498.968844897358,81699.34640522876,1.224e-05,0.0,0.07954737866154367,1.3297805575480319e-05,1.0578055754803192e-06,0.0
4.3,ethernet,0,9.985553246199814,9.985553246199814,79.88442596959851,1.0,1500,0.02,6526.5053896730815,81699.34640522876,1.224e-05,0.0,0.07988442596959852,1.330267669134745e-05,1.0626766913474498e-06,0.0
4.4,ethernet,0,9.949763127822381,9.949763127822381,79.59810502257905,1.0,1500,0.02,6503.113155439464,81699.34640522876,1.224e-05,0.0,0.07959810502257904,1.3298538461071149e-05,1.0585384610711488e-06,0.0
4.5,ethernet,0,10.027969027182028,10.027969027182028,80.22375221745622,1.0,1500,0.02,6554.228122341195,81699.34640522876,1.224e-05,0.0,0.08022375221745622,1.3307584349464324e-05,1.0675843494643244e-06,0.0
4.6000000000000005,ethernet,0,10.080948779407047,10.080948779407047,80.64759023525637,1.0,1500,0.02,6588.855411377155,81699.34640522876,1.224e-05,0.0,0.08064759023525638,1.3313719385509781e-05,1.0737193855097816e-06,0.0
4.7,ethernet,0,10.105980887285623,10.105980887285623,80.84784709828499,1.0,1500,0.02,6605.2162661997545,81699.34640522876,1.224e-05,0.0,0.08084784709828499,1.3316620062694696e-05,1.076620062694696e-06,0.0
4.800000000000001,ethernet,0,9.905367664972383,9.905367664972383,79.24294131977906,1.0,1500,0.02,6474.096513053845,81699.34640522876,1.224e-05,0.0,0.07924294131977906,1.3293408814638208e-05,1.0534088146382088e-06,0.0
4.9,ethernet,0,10.022878833142032,10.022878833142032,80.18303066513626,1.0,1500,0.02,6550.901198132047,81699.34640522876,1.224e-05,0.0,0.08018303066513625,1.3306995204547015e-05,1.0669952045470148e-06,0.0
5.0,ethernet,0,10.337091231260057,10.337091231260057,82.69672985008046,1.0,1500,0.02,6756.268778601345,81699.34640522876,1.224e-05,0.0,0.08269672985008046,1.3343460552582085e-05,1.103460552582085e-06,0.0
5.1000000000000005,ethernet,0,9.95512579656927,9.95512579656927,79.64100637255416,1.0,1500,0.02,6506.6181676923325,81699.34640522876,1.224e-05,0.0,0.07964100637255415,1.3299158355326135e-05,1.0591583553261354e-06,0.0
5.2,ethernet,0,9.674177505371656,9.674177505371656,77.39342004297325,1.0,1500,0.02,6322.991833576246,81699.34640522876,1.224e-05,0.0,0.07739342004297325,1.3266759923357706e-05,1.0267599233577067e-06,0.0
5.300000000000001,ethernet,0,9.825917812240467,9.825917812240467,78.60734249792374,1.0,1500,0.02,6422.168504732331,81699.34640522876,1.224e-05,0.0,0.07860734249792373,1.3284238701427265e-05,1.0442387014272652e-06,0.0
5.4,ethernet,0,10.204077638908023,10.204077638908023,81.63262111126419,1.0,1500,0.02,6669.331790135962,81699.34640522876,1.224e-05,0.0,0.08163262111126418,1.332799953631947e-05,1.0879995363194708e-06,0.0
5.5,ethernet,0,9.918343966669918,9.918343966669918,79.34675173335934,1.0,1500,0.02,6482.5777559934095,81699.34640522876,1.224e-05,0.0,0.07934675173335932,1.3294907744088072e-05,1.0549077440880728e-06,0.0
5.6000000000000005,ethernet,0,10.063256425329529,10.063256425329529,80.50605140263623,1.0,1500,0.02,6577.2917812611295,81699.34640522876,1.224e-05,0.0,0.08050605140263623,1.3311669988335898e-05,1.0716699883358988e-06,0.0
5.7,ethernet,0,9.706291315768635,9.706291315768635,77.65033052614908,1.0,1500,0.02,6343.981252136363,81699.34640522876,1.224e-05,0.0,0.07765033052614909,1.3270455235249596e-05,1.030455235249596e-06,0.0
5.800000000000001,ethernet,0,9.795598578100869,9.795598578100869,78.36478862480695,1.0,1500,0.02,6402.352011830633,81699.34640522876,1.224e-05,0.0,0.07836478862480695,1.32807425854926e-05,1.0407425854926003e-06,0.0
5.9,ethernet,0,9.310735297381624,9.310735297381624,74.485882379053,1.0,1500,0.02,6085.447906785375,81699.34640522876,1.224e-05,0.0,0.07448588237905299,1.3225081894442809e-05,9.850818944428092e-07,0.0
6.0,ethernet,0,9.988340806941602,9.988340806941602,79.90672645553282,1.0,1500,0.02,6528.3273247984325,81699.34640522876,1.224e-05,0.0,0.07990672645553282,1.3302999111000949e-05,1.0629991110009492e-06,0.0
6.1000000000000005,ethernet,0,10.222113104063252,10.222113104063252,81.77690483250602,1.0,1500,0.02,6681.119675858335,81699.34640522876,1.224e-05,0.0,0.08177690483250602,1.3330093813167801e-05,1.0900938131678017e-06,0.0
6.2,ethernet,0,10.086274045615037,10.086274045615037,80.69019236492029,1.0,1500,0.02,6592.335977526167,81699.34640522876,1.224e-05,0.0,0.08069019236492028,1.3314336362283944e-05,1.0743363622839445e-06,0.0
6.300000000000001,ethernet,0,9.979156078753244,9.979156078753244,79.83324863002595,1.0,1500,0.02,6522.324234479244,81699.34640522876,1.224e-05,0.0,0.07983324863002594,1.3301936830228533e-05,1.0619368302285328e-06,0.0
6.4,ethernet,0,9.916126703062025,9.916126703062025,79.3290136244962,1.0,1500,0.02,6481.128564092826,81699.34640522876,1.224e-05,0.0,0.0793290136244962,1.3294651597729188e-05,1.0546515977291885e-06,0.0
6.5,ethernet,0,10.163732209705522,10.163732209705522,81.30985767764417,1.0,1500,0.02,6642.962228565701,81699.34640522876,1.224e-05,0.0,0.08130985767764418,1.3323317009866368e-05,1.0833170098663686e-06,0.0
6.6000000000000005,ethernet,0,9.787252571804139,9.787252571804139,78.29802057443311,1.0,1500,0.02,6396.897105754339,81699.34640522876,1.224e-05,0.0,0.07829802057443311,1.3279780529090699e-05,1.0397805290906992e-06,0.0
6.7,ethernet,0,9.859586943954447,9.859586943954447,78.87669555163558,1.0,1500,0.02,6444.174473172841,81699.34640522876,1.224e-05,0.0,0.07887669555163558,1.3288123252217792e-05,1.0481232522177927e-06,0.0
6.800000000000001,ethernet,0,10.04474745289711,10.04474745289711,80.35797962317687,1.0,1500,0.02,6565.1944136582415,81699.34640522876,1.224e-05,0.0,0.08035797962317687,1.330952667319906e-05,1.0695266731990605e-06,0.0
6.9,ethernet,0,9.960640836425315,9.960640836425315,79.68512669140252,1.0,1500,0.02,6510.222768905433,81699.34640522876,1.224e-05,0.0,0.0796851266914025,1.3299795923102195e-05,1.0597959231021955e-06,0.0
7.0,ethernet,0,10.055339355559964,10.055339355559964,80.44271484447971,1.0,1500,0.02,6572.1172258561855,81699.34640522876,1.224e-05,0.0,0.0804427148444797,1.3310753117387251e-05,1.0707531173872517e-06,0.0
7.1000000000000005,ethernet,0,10.005154779243817,10.005154779243817,80.04123823395054,1.0,1500,0.02,6539.316849178966,81699.34640522876,1.224e-05,0.0,0.08004123823395054,1.3304944209132603e-05,1.0649442091326034e-06,0.0
7.2,ethernet,0,9.956480040966037,9.956480040966037,79.6518403277283,1.0,1500,0.02,6507.5032947490445,81699.34640522876,1.224e-05,0.0,0.0796518403277283,1.3299314907478667e-05,1.059314907478667e-06,0.0
7.300000000000001,ethernet,0,10.054191115589637,10.054191115589637,80.4335289247171,1.0,1500,0.02,6571.366742215449,81699.34640522876,1.224e-05,0.0,0.0804335289247171,1.3310620150914504e-05,1.0706201509145042e-06,0.0
7.4,ethernet,0,10.181917145721515,10.181917145721515,81.45533716577212,1.0,1500,0.02,6654.847807661121,81699.34640522876,1.224e-05,0.0,0.08145533716577212,1.3325427162390451e-05,1.0854271623904516e-06,0.0
7.5,ethernet,0,10.102414737423688,10.102414737423688,80.8193178993895,1.0,1500,0.02,6602.885449296528,81699.34640522876,1.224e-05,0.0,0.08081931789938951,1.3316206746238223e-05,1.0762067462382234e-06,0.0
7.6000000000000005,ethernet,0,9.84628799955334,9.84628799955334,78.77030399642672,1.0,1500,0.02,6435.482352649242,81699.34640522876,1.224e-05,0.0,0.07877030399642672,1.3286588625072418e-05,1.0465886250724188e-06,0.0
7.7,ethernet,0,9.898602075000824,9.898602075000824,79.18881660000659,1.0,1500,0.02,6469.674558824068,81699.34640522876,1.224e-05,0.0,0.0791888166000066,1.329262743617552e-05,1.0526274361755195e-06,0.0
7.800000000000001,ethernet,0,10.186402652294364,10.186402652294364,81.49122121835491,1.0,1500,0.02,6657.779511303505,81699.34640522876,1.224e-05,0.0,0.0814912212183549,1.332594775657532e-05,1.08594775657532e-06,0.0
7.9,ethernet,0,9.986286047575033,9.986286047575033,79.89028838060027,1.0,1500,0.02,6526.984344820284,81699.34640522876,1.224e-05,0.0,0.07989028838060028,1.330276144836849e-05,1.0627614483684908e-06,0.0
8.0,ethernet,0,9.917919663444216,9.917919663444216,79.34335730755373,1.0,1500,0.02,6482.300433623672,81699.34640522876,1.224e-05,0.0,0.07934335730755374,1.3294858726272053e-05,1.0548587262720537e-06,0.0
8.1,ethernet,0,9.80647747759835,9.80647747759835,78.4518198207868,1.0,1500,0.02,6409.462403659051,81699.34640522876,1.224e-05,0.0,0.07845181982078679,1.328199682150063e-05,1.04199682150063e-06,0.0
8.200000000000001,ethernet,0,10.077368617748975,10.077368617748975,80.6189489419918,1.0,1500,0.02,6586.515436437239,81699.34640522876,1.224e-05,0.0,0.0806189489419918,1.3313304625883268e-05,1.0733046258832679e-06,0.0
8.3,ethernet,0,9.969191395963506,9.969191395963506,79.75353116770805,1.0,1500,0.02,6515.811369910789,81699.34640522876,1.224e-05,0.0,0.07975353116770806,1.3300784533877575e-05,1.060784533877575e-06,0.0
8.4,ethernet,0,9.706389759027529,9.706389759027529,77.65111807222023,1.0,1500,0.02,6344.045594135639,81699.34640522876,1.224e-05,0.0,0.07765111807222022,1.3270466566205904e-05,1.0304665662059042e-06,0.0
8.5,ethernet,0,9.994697600818947,9.994697600818947,79.95758080655158,1.0,1500,0.02,6532.482092038527,81699.34640522876,1.224e-05,0.0,0.07995758080655158,1.3303734419908754e-05,1.0637344199087546e-06,0.0
8.6,ethernet,0,9.645180348426091,9.645180348426091,77.16144278740873,1.0,1500,0.02,6304.039443415745,81699.34640522876,1.224e-05,0.0,0.07716144278740872,1.3263425010080406e-05,1.0234250100804064e-06,0.0
8.700000000000001,ethernet,0,10.065301218738785,10.065301218738785,80.52240974991028,1.0,1500,0.02,6578.628247541689,81699.34640522876,1.224e-05,0.0,0.08052240974991028,1.3311906815119692e-05,1.0719068151196922e-06,0.0
8.8,ethernet,0,10.27192141463435,10.27192141463435,82.1753713170748,1.0,1500,0.02,6713.674127211994,81699.34640522876,1.224e-05,0.0,0.08217537131707481,1.333588097059931e-05,1.0958809705993107e-06,0.0
8.9,ethernet,0,10.295252471516376,10.295252471516376,82.362019772131,1.0,1500,0.02,6728.923183997632,81699.34640522876,1.224e-05,0.0,0.082362019772131,1.3338593501721176e-05,1.0985935017211765e-06,0.0
9.0,ethernet,0,9.919478993152303,9.919478993152303,79.35583194521843,1.0,1500,0.02,6483.3196033675185,81699.34640522876,1.224e-05,0.0,0.07935583194521842,1.3295038870296387e-05,1.0550388702963868e-06,0.0
9.1,ethernet,0,10.002026898182761,10.002026898182761,80.01621518546209,1.0,1500,0.02,6537.272482472393,81699.34640522876,1.224e-05,0.0,0.08001621518546209,1.3304582322032444e-05,1.0645823220324439e-06,0.0
9.200000000000001,ethernet,0,9.855020753764189,9.855020753764189,78.84016603011351,1.0,1500,0.02,6441.190035139992,81699.34640522876,1.224e-05,0.0,0.0788401660301135,1.3287596298299016e-05,1.047596298299016e-06,0.0
9.3,ethernet,0,10.266864347350618,10.266864347350618,82.13491477880494,1.0,1500,0.02,6710.368854477528,81699.34640522876,1.224e-05,0.0,0.08213491477880494,1.3335293167895473e-05,1.0952931678954729e-06,0.0
9.4,ethernet,0,10.067290775043588,10.067290775043588,80.5383262003487,1.0,1500,0.02,6579.9286111396,81699.34640522876,1.224e-05,0.0,0.0805383262003487,1.3312137252462651e-05,1.0721372524626514e-06,0.0
9.5,ethernet,0,10.065981301421125,10.065981301421125,80.527850411369,1.0,1500,0.02,6579.072746026879,81699.34640522876,1.224e-05,0.0,0.08052785041136899,1.3311985583767968e-05,1.0719855837679683e-06,0.0
9.600000000000001,ethernet,0,9.85933107129775,9.85933107129775,78.874648570382,1.0,1500,0.02,6444.007236142322,81699.34640522876,1.224e-05,0.0,0.07887464857038201,1.3288093722535269e-05,1.048093722535269e-06,0.0
9.700000000000001,ethernet,0,10.219677891400497,10.219677891400497,81.75742313120398,1.0,1500,0.02,6679.5280335950965,81699.34640522876,1.224e-05,0.0,0.08175742313120397,1.3329810998024462e-05,1.0898109980244627e-06,0.0
9.8,ethernet,0,9.623397914474452,9.623397914474452,76.98718331579562,1.0,1500,0.02,6289.802558480034,81699.34640522876,1.224e-05,0.0,0.07698718331579561,1.3260920952290244e-05,1.020920952290244e-06,0.0
9.9,ethernet,0,10.030970417585918,10.030970417585918,80.24776334068734,1.0,1500,0.02,6556.189815415633,81699.34640522876,1.224e-05,0.0,0.08024776334068735,1.3307931758293559e-05,1.0679317582935594e-06,0.0
10.0,ethernet,0,10.150350345996952,10.150350345996952,81.20280276797561,1.0,1500,0.02,6634.215912416308,81699.34640522876,1.224e-05,0.0,0.0812028027679756,1.332176462539755e-05,1.081764625397551e-06,0.0
10.100000000000001,ethernet,0,10.04622836521042,10.04622836521042,80.36982692168336,1.0,1500,0.02,6566.162330202888,81699.34640522876,1.224e-05,0.0,0.08036982692168335,1.3309698135532607e-05,1.0696981355326073e-06,0.0
10.200000000000001,ethernet,0,9.630594699865686,9.630594699865686,77.04475759892549,1.0,1500,0.02,6294.506339781494,81699.34640522876,1.224e-05,0.0,0.07704475759892548,1.3261748173354056e-05,1.0217481733540564e-06,0.0
10.3,ethernet,0,9.81984667508453,9.81984667508453,78.55877340067624,1.0,1500,0.02,6418.20044123172,81699.34640522876,1.224e-05,0.0,0.07855877340067625,1.3283538490211702e-05,1.0435384902117022e-06,0.0
10.4,ethernet,0,9.969552151565024,9.969552151565024,79.75641721252019,1.0,1500,0.02,6516.047157885637,81699.34640522876,1.224e-05,0.0,0.07975641721252019,1.3300826247463976e-05,1.0608262474639768e-06,0.0
10.5,ethernet,0,9.998524672632945,9.998524672632945,79.98819738106356,1.0,1500,0.02,6534.983446165323,81699.34640522876,1.224e-05,0.0,0.07998819738106355,1.3304177147681373e-05,1.064177147681373e-06,0.0
10.600000000000001,ethernet,0,10.109469947607366,10.109469947607366,80.87575958085893,1.0,1500,0.02,6607.4966977825925,81699.34640522876,1.224e-05,0.0,0.08087575958085894,1.3317024469312537e-05,1.0770244693125371e-06,0.0
10.700000000000001,ethernet,0,10.024368163546994,10.024368163546994,80.19494530837595,1.0,1500,0.02,6551.8746166973815,81699.34640522876,1.224e-05,0.0,0.08019494530837595,1.3307167575963812e-05,1.067167575963812e-06,0.0
10.8,ethernet,0,10.031830275625646,10.031830275625646,80.25464220500517,1.0,1500,0.02,6556.751814134409,81699.34640522876,1.224e-05,0.0,0.08025464220500517,1.3308031289599848e-05,1.0680312895998485e-06,0.0
10.9,ethernet,0,10.032133948187202,10.032133948187202,80.25707158549761,1.0,1500,0.02,6556.950292932812,81699.34640522876,1.224e-05,0.0,0.08025707158549762,1.3308066441021632e-05,1.068066441021632e-06,0.0
11.0,ethernet,0,10.123491976380407,10.123491976380407,80.98793581104326,1.0,1500,0.02,6616.661422470855,81699.34640522876,1.224e-05,0.0,0.08098793581104326,1.3318649968759661e-05,1.0786499687596616e-06,0.0
11.100000000000001,ethernet,0,10.206788114186237,10.206788114186237,81.6543049134899,1.0,1500,0.02,6671.103342605384,81699.34640522876,1.224e-05,0.0,0.08165430491348989,1.3328314234485487e-05,1.088314234485487e-06,0.0
11.200000000000001,ethernet,0,9.86840242356652,9.86840242356652,78.94721938853216,1.0,1500,0.02,6449.936224553281,81699.34640522876,1.224e-05,0.0,0.07894721938853216,1.3289140706870369e-05,1.0491407068703694e-06,0.0
11.3,ethernet,0,9.727507998799862,9.727507998799862,77.82006399039889,1.0,1500,0.02,6357.848365228669,81699.34640522876,1.224e-05,0.0,0.0778200639903989,1.3272897752432303e-05,1.032897752432303e-06,0.0
11.4,ethernet,0,10.278453965247005,10.278453965247005,82.22763172197604,1.0,1500,0.02,6717.943768135297,81699.34640522876,1.224e-05,0.0,0.08222763172197604,1.3336640351207539e-05,1.0966403512075393e-06,0.0
11.5,ethernet,0,10.231555178850087,10.231555178850087,81.8524414308007,1.0,1500,0.02,6687.290966568684,81699.34640522876,1.224e-05,0.0,0.08185244143080068,1.3331190488677307e-05,1.091190488677307e-06,0.0
11.600000000000001,ethernet,0,9.851617048563211,9.851617048563211,78.81293638850569,1.0,1500,0.02,6438.9653912177855,81699.34640522876,1.224e-05,0.0,0.07881293638850569,1.328720352629936e-05,1.0472035262993603e-06,0.0
11.700000000000001,ethernet,0,10.022729215670447,10.022729215670447,80.18183372536357,1.0,1500,0.02,6550.803408934932,81699.34640522876,1.224e-05,0.0,0.08018183372536357,1.330697788843781e-05,1.0669778884378105e-06,0.0
11.8,ethernet,0,10.007795019469993,10.007795019469993,80.06236015575995,1.0,1500,0.02,6541.042496385617,81699.34640522876,1.224e-05,0.0,0.08006236015575995,1.3305249692873122e-05,1.0652496928731222e-06,0.0
11.9,ethernet,0,9.672152937261282,9.672152937261282,77.37722349809026,1.0,1500,0.02,6321.668586445282,81699.34640522876,1.224e-05,0.0,0.07737722349809024,1.3266527026795838e-05,1.026527026795838e-06,0.0
12.0,ethernet,0,10.097828901084677,10.097828901084677,80.78263120867742,1.0,1500,0.02,6599.8881706435795,81699.34640522876,1.224e-05,0.0,0.08078263120867742,1.3315675285916708e-05,1.0756752859167088e-06,0.0
12.100000000000001,ethernet,0,9.511582221981207,9.511582221981207,76.09265777584966,1.0,1500,0.02,6216.720406523665,81699.34640522876,1.224e-05,0.0,0.07609265777584966,1.3248081750854229e-05,1.0080817508542291e-06,0.0
12.200000000000001,ethernet,0,10.125593377664888,10.125593377664888,81.0047470213191,1.0,1500,0.02,6618.034887362672,81699.34640522876,1.224e-05,0.0,0.0810047470213191,1.3318893607259956e-05,1.0788936072599563e-06,0.0
