timestamp,scenario,encryption,load_MBps,throughput_MBps,effective_throughput_MBps,latency_s,queue_delay_s,encryption_delay_s,packet_loss
1,Traditional,True,103.0539369867801,103.0539369867801,102.5386673018462,4.695982424606288,4.695782424606287,0.05152696849339005,0.0
2,Traditional,True,140.50448099671377,111.2064176826179,110.50389527763433,999.000199999999,998.9999999999991,0.07025224049835689,0.11034865853905683
3,Traditional,True,77.39770846177478,77.39770846177478,77.01071991946591,1.6261240040917668,1.6259240040917669,0.03869885423088739,0.0
4,Traditional,True,120.57249542190394,120.57249542190394,119.96963294479441,27.23280773538337,27.23260773538337,0.06028624771095197,0.0
5,Traditional,True,109.56989980080182,109.56989980080182,109.0220503017978,7.1012491433163625,7.101049143316362,0.05478494990040091,0.0
6,Traditional,True,141.06817077329828,110.76205152691706,110.05671067305057,999.000199999999,998.9999999999991,0.07053408538664914,0.11390358778466346
7,Traditional,True,87.58311023842089,87.58311023842089,87.14519468722878,2.340937319336309,2.3407373193363092,0.04379155511921044,0.0
8,Traditional,True,92.08347862281218,92.08347862281218,91.62306122969812,2.797685115988863,2.797485115988863,0.046041739311406094,0.0
9,Traditional,True,62.339529697352845,62.339529697352845,62.02783204886608,0.9950781009184231,0.9948781009184231,0.031169764848676423,0.0
10,Traditional,True,117.49399983249133,117.49399983249133,116.90652983332888,15.653543619826873,15.653343619826874,0.058746999916245664,0.0
11,Traditional,True,131.60594837306368,118.72563659286719,118.06760685100187,999.000199999999,998.9999999999991,0.06580297418653185,0.050194907257062465
12,Traditional,True,74.09534609570699,74.09534609570699,73.72486936522846,1.4557711592699427,1.4555711592699427,0.037047673047853495,0.0
13,Traditional,True,104.00329615742315,104.00329615742315,103.48327967663603,4.953515384033117,4.953315384033116,0.052001648078711576,0.0
14,Traditional,True,76.95661077233473,76.95661077233473,76.57182771847306,1.602014776381765,1.601814776381765,0.038478305386167366,0.0
15,Traditional,True,270.55810265579805,57.75099635392553,56.39820584064654,999.000199999999,998.9999999999991,0.13527905132789902,0.5379920291685958
16,Traditional,True,256.9696401981906,60.804848339084145,59.520000138093195,999.000199999999,998.9999999999991,0.1284848200990953,0.5135612132873268
17,Traditional,True,248.78380218812092,62.80553582095737,61.561616810016766,999.000199999999,998.9999999999991,0.12439190109406047,0.49755571343234106
18,Traditional,True,209.86981075033822,74.45091766241477,73.40156860866307,999.000199999999,998.9999999999991,0.10493490537516911,0.40439265870068186
19,Traditional,True,268.65261442625535,58.1606102489244,56.81734717679312,999.000199999999,998.9999999999991,0.1343263072131277,0.5347151180086048
20,Traditional,True,254.87210734730547,61.30525683105978,60.03089629432325,999.000199999999,998.9999999999991,0.12743605367365274,0.5095579453515218
21,Traditional,True,314.56342919207987,49.67201699234722,48.09919984638682,999.000199999999,998.9999999999991,0.15728171459603993,0.6026238640612223
22,Traditional,True,204.5478106979836,76.38800897786402,75.3652699243741,999.000199999999,998.9999999999991,0.1022739053489918,0.3888959281770879
23,Traditional,True,248.58487276200455,62.85579579478029,61.612871430970266,999.000199999999,998.9999999999991,0.12429243638100228,0.49715363364175763
24,Traditional,True,348.7401296199006,44.80413543755353,43.06043478945403,999.000199999999,998.9999999999991,0.1743700648099503,0.6415669164995718
25,Traditional,True,307.6496067492372,50.788298301761905,49.25005026801572,999.000199999999,998.9999999999991,0.1538248033746186,0.5936936135859048
26,Traditional,True,264.43772310551174,59.08763627406352,57.76544765853596,999.000199999999,998.9999999999991,0.13221886155275586,0.5272989098074918
27,Traditional,True,334.73466334129984,46.67876294624601,45.00508962953951,999.000199999999,998.9999999999991,0.16736733167064993,0.6265698964300319
28,Traditional,True,219.3317346780512,71.23912106442485,70.1424623910346,999.000199999999,998.9999999999991,0.1096658673390256,0.43008703148460115
29,Traditional,True,328.25045309069765,47.6008482330494,45.95959596759591,999.000199999999,998.9999999999991,0.16412522654534883,0.6191932141356048
30,Traditional,True,594.3658260442714,26.28852352429187,23.31669439407051,999.000199999999,998.9999999999991,0.29718291302213573,0.7896918118056651
31,Traditional,True,576.6595568855763,27.095709788263143,24.21241200383526,999.000199999999,998.9999999999991,0.2883297784427882,0.7832343216938948
32,Traditional,True,405.82280978954367,38.50202507863713,36.47291102968941,999.000199999999,998.9999999999991,0.20291140489477183,0.6919837993709029
33,Traditional,True,473.1492617014668,33.023405645423125,30.657659336915792,999.000199999999,998.9999999999991,0.2365746308507334,0.735812754836615
34,Traditional,True,452.00856149253946,34.56792930736975,32.307886499907056,999.000199999999,998.9999999999991,0.22600428074626974,0.723456565541042
35,Traditional,True,588.6704367762005,26.54286511408467,23.599512930203666,999.000199999999,998.9999999999991,0.2943352183881003,0.7876570790873226
36,Traditional,True,476.4982897469063,32.791303423773606,30.408811975039075,999.000199999999,998.9999999999991,0.23824914487345317,0.7376695726098111
37,Traditional,True,506.1251306091465,30.871812235829008,28.341186582783276,999.000199999999,998.9999999999991,0.2530625653045733,0.7530255021133679
38,Traditional,True,534.0334330723958,29.25846778937867,26.588300624016693,999.000199999999,998.9999999999991,0.2670167165361979,0.7659322576849706
39,Traditional,True,585.9344901537179,26.66680364881889,23.737131198050303,999.000199999999,998.9999999999991,0.29296724507685895,0.7866655708094489
40,Traditional,True,588.1121314193089,26.568062730302323,23.62750207320578,999.000199999999,998.9999999999991,0.2940560657096544,0.7874554981575814
41,Traditional,True,414.2485391834038,37.71890187181133,35.64765917589431,999.000199999999,998.9999999999991,0.2071242695917019,0.6982487850255094
42,Traditional,True,482.29429642427226,32.397231557253896,29.985760075132536,999.000199999999,998.9999999999991,0.24114714821213615,0.7408221475419688
43,Traditional,True,568.1483517532733,27.501619870553426,24.66087811178706,999.000199999999,998.9999999999991,0.2840741758766367,0.7799870410355726
44,Traditional,True,409.2701533739756,38.17771677506732,36.13136600819744,999.000199999999,998.9999999999991,0.2046350766869878,0.6945782657994615
45,Traditional,True,535.3812660427768,29.184809015621344,26.50790268540746,999.000199999999,998.9999999999991,0.2676906330213884,0.7665215278750293
46,Traditional,True,409.4747570383195,38.158640383631216,36.11126659843962,999.000199999999,998.9999999999991,0.20473737851915977,0.6947308769309503
47,Traditional,True,121.76202002692659,121.76202002692659,121.15320992679196,37.604515356945655,37.604315356945655,0.0608810100134633,0.0
48,Traditional,True,101.69247813743807,101.69247813743807,101.18401574675089,4.363275522875868,4.363075522875867,0.05084623906871904,0.0
49,Traditional,True,475.17927975412016,32.882326030893225,30.506429632122625,999.000199999999,998.9999999999991,0.23758963987706008,0.7369413917528542
50,Traditional,True,513.5062322031407,30.4280630304382,27.860531869422495,999.000199999999,998.9999999999991,0.25675311610157037,0.7565754957564944
51,Traditional,True,247.8691315592789,63.0372967448882,61.79795108709181,999.000199999999,998.9999999999991,0.12393456577963946,0.49570162604089435
52,Traditional,True,359.3034602405062,43.48691768662936,41.69040038542683,999.000199999999,998.9999999999991,0.1796517301202531,0.6521046585069651
53,Traditional,True,642.1199108885703,24.33346129756046,21.12286174311761,999.000199999999,998.9999999999991,0.32105995544428517,0.8053323096195163
54,Traditional,True,308.02630965182703,50.726186401614484,49.18605485335535,999.000199999999,998.9999999999991,0.15401315482591352,0.5941905087870841
55,Traditional,True,389.56947313771457,40.108378806356036,38.16053144066746,999.000199999999,998.9999999999991,0.19478473656885728,0.6791329695491517
56,Traditional,True,144.73541716368868,107.9556082830016,107.23193119718316,999.000199999999,998.9999999999991,0.07236770858184434,0.1363551337359873
57,Traditional,True,683.3178766300725,22.86637088591624,19.449781502765877,999.000199999999,998.9999999999991,0.3416589383150363,0.8170690329126701
58,Traditional,True,566.9532660510263,27.55959077338438,24.724824443129247,999.000199999999,998.9999999999991,0.2834766330255131,0.779523273812925
59,Traditional,True,513.5989943179677,30.42256735870204,27.8545723871122,999.000199999999,998.9999999999991,0.25679949715898387,0.7566194611303837
0,Improved_SAN_FC,False,82.80398952250455,82.80398952250455,82.80398952250455,0.04339015326027173,0.04319015326027173,0.0,0.0
1,Improved_SAN_FC,False,111.76723353865754,111.76723353865754,111.76723353865754,0.0593914490225248,0.0591914490225248,0.0,0.0
2,Improved_SAN_FC,False,64.64878794625321,64.64878794625321,64.64878794625321,0.03360416330824498,0.03340416330824498,0.0,0.0
3,Improved_SAN_FC,False,107.75631998114328,107.75631998114328,107.75631998114328,0.05714632309728177,0.05694632309728177,0.0,0.0
4,Improved_SAN_FC,False,91.59075309690756,91.59075309690756,91.59075309690756,0.048193245288209646,0.04799324528820965,0.0,0.0
5,Improved_SAN_FC,False,55.33354409012603,55.33354409012603,55.33354409012603,0.028654002444463655,0.028454002444463656,0.0,0.0
6,Improved_SAN_FC,False,94.38864856004818,94.38864856004818,94.38864856004818,0.0497319512495161,0.0495319512495161,0.0,0.0
7,Improved_SAN_FC,False,61.67169985579479,61.67169985579479,61.67169985579479,0.03201695270672497,0.03181695270672497,0.0,0.0
8,Improved_SAN_FC,False,102.35010135836811,102.35010135836811,102.35010135836811,0.054135186586119995,0.053935186586119996,0.0,0.0
9,Improved_SAN_FC,False,139.3142348376179,139.3142348376179,139.3142348376179,0.07507252143591261,0.07487252143591261,0.0,0.0
10,Improved_SAN_FC,False,56.8872108278633,56.8872108278633,56.8872108278633,0.029476329786342507,0.02927632978634251,0.0,0.0
11,Improved_SAN_FC,False,88.90693512915087,88.90693512915087,88.90693512915087,0.046721510000434834,0.046521510000434835,0.0,0.0
12,Improved_SAN_FC,False,142.58131978695562,142.58131978695562,142.58131978695562,0.07696315593563519,0.07676315593563518,0.0,0.0
13,Improved_SAN_FC,False,70.6805701060211,70.6805701060211,70.6805701060211,0.03683497553119297,0.03663497553119297,0.0,0.0
14,Improved_SAN_FC,False,110.33314409401618,110.33314409401618,110.33314409401618,0.058587616710945555,0.058387616710945556,0.0,0.0
15,Improved_SAN_FC,False,312.37246744374755,312.37246744374755,312.37246744374755,0.18529562176352765,0.18509562176352765,0.0,0.0
16,Improved_SAN_FC,False,208.1900883937167,208.1900883937167,208.1900883937167,0.11638982964944251,0.11618982964944251,0.0,0.0
17,Improved_SAN_FC,False,233.62478339005617,233.62478339005617,233.62478339005617,0.1324622629626975,0.1322622629626975,0.0,0.0
18,Improved_SAN_FC,False,329.28767617366816,329.28767617366816,329.28767617366816,0.1972941804149265,0.1970941804149265,0.0,0.0
19,Improved_SAN_FC,False,219.95643932088086,219.95643932088086,219.95643932088086,0.12376800933397578,0.12356800933397577,0.0,0.0
20,Improved_SAN_FC,False,206.16552246157949,206.16552246157949,206.16552246157949,0.11513007021723042,0.11493007021723041,0.0,0.0
